,op4trust,tr3cgmnz,tr3bcraz,qfnrincr,q4samesm,op7gdevo,q7wwhhx,q7jbmmcc,q7mgcc,q5gveqaa,opincdif,opnucpol,stalllf,nofutr,sfmhdprs,op5happz,opnbmtcn,wllive,mempltgp
343,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,2,1,2
344,2,2,2,2,2,6,6,6,2,2,2,4,2,2,2,2,2,2,2
345,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
346,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
347,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
348,1,2,2,1,2,5,6,6,6,2,4,2,2,4,3,2,3,3,2
349,1,2,2,1,1,5,6,6,5,2,4,3,3,4,3,2,3,3,2
350,2,2,2,2,2,5,6,6,6,2,4,4,2,4,3,2,2,2,2
351,1,2,2,2,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
352,2,2,2,1,2,5,6,6,5,2,2,2,2,4,2,2,2,2,2
353,1,2,2,1,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
354,2,2,2,2,2,5,6,6,6,2,4,3,2,4,3,2,2,2,2
355,2,2,2,2,2,5,6,6,2,2,4,4,2,4,3,2,2,2,2
356,2,2,2,2,2,6,6,6,6,2,4,4,4,4,3,2,2,2,2
357,2,2,2,2,2,6,6,6,6,2,4,4,2,4,3,2,2,2,2
358,1,2,2,2,4,6,6,6,6,2,4,4,3,4,3,2,3,1,2
359,1,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
360,1,2,2,1,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
361,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
362,1,2,2,2,2,5,6,6,5,2,3,4,2,4,3,2,2,2,2
363,2,2,2,2,2,5,6,6,5,2,4,2,2,4,3,2,2,2,2
364,2,2,2,2,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
365,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,2,1,2
366,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
367,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,3,2,2
368,1,2,2,1,2,5,6,6,6,2,4,4,2,4,3,2,2,2,2
369,2,2,2,2,2,6,6,6,5,2,3,4,2,4,3,2,2,2,2
370,2,2,2,2,2,5,6,6,5,2,3,4,2,4,3,2,2,2,2
371,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
372,2,2,2,1,2,5,6,6,5,2,4,3,2,4,2,2,2,2,2
373,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
374,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,3,2,2
375,2,2,2,2,2,5,6,6,6,2,3,3,2,4,3,2,2,2,2
376,1,2,2,1,2,5,6,6,5,2,4,4,2,4,3,2,2,1,2
377,1,2,2,2,2,5,6,6,6,2,4,4,2,4,3,2,3,1,2
378,1,2,2,1,1,5,6,6,6,2,4,2,2,4,2,2,2,1,2
379,1,2,2,2,2,5,6,6,6,2,4,4,4,4,2,2,2,1,2
380,1,2,2,1,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
381,2,2,2,1,2,5,6,6,6,2,4,3,3,4,3,2,3,3,2
382,2,2,2,2,2,5,6,6,5,2,4,4,4,4,3,2,4,4,2
383,2,2,2,2,2,5,6,6,5,2,4,3,2,4,2,2,2,2,2
384,1,2,2,1,2,5,6,6,5,2,4,3,2,4,2,2,2,2,2
385,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
386,2,2,2,2,2,6,6,6,6,2,3,4,2,4,3,2,2,2,2
387,1,2,2,1,2,5,6,6,6,2,4,4,2,4,3,2,3,1,2
388,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,3,2,2
389,1,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
390,1,2,2,2,1,6,6,6,6,2,4,4,2,4,2,2,2,1,2
391,1,2,2,1,2,5,6,6,6,2,4,4,2,4,3,2,2,2,2
392,1,2,2,1,1,4,6,6,6,2,4,3,2,4,3,2,3,1,2
393,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,3,2,2
394,2,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
395,2,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
396,2,2,2,2,2,5,6,6,6,2,4,2,2,4,2,2,2,2,2
397,2,2,2,2,2,5,6,6,5,2,2,3,2,2,2,2,2,2,2
398,1,2,2,2,2,6,6,6,6,2,4,4,4,4,3,2,2,2,2
399,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
400,2,2,2,2,2,5,6,6,5,2,2,2,2,4,2,2,2,2,2
401,1,2,2,1,1,5,6,6,6,2,4,4,2,4,3,2,2,1,2
402,1,2,2,2,2,5,6,6,5,2,4,3,2,4,2,2,2,2,2
403,1,2,2,2,2,5,6,6,5,2,4,4,4,4,2,2,3,1,2
404,2,2,2,1,2,5,6,6,5,2,4,3,3,4,3,2,3,3,2
405,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
406,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
407,1,2,2,2,2,5,6,6,5,2,4,4,2,4,3,2,4,2,2
408,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,1,2
409,1,2,2,2,2,6,6,6,6,2,4,4,4,4,2,2,2,1,2
410,2,2,2,2,2,5,6,6,5,2,3,2,2,4,3,2,2,2,2
411,2,2,2,2,2,6,6,6,6,2,3,4,2,4,3,2,2,2,2
412,2,2,2,1,2,5,6,6,5,2,2,2,2,2,2,2,2,2,2
413,1,2,2,1,2,5,6,6,5,2,4,2,2,4,3,2,3,1,2
414,1,2,2,2,2,6,6,6,6,2,4,3,2,4,3,2,2,2,2
415,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
416,1,2,2,2,2,5,6,6,6,2,4,4,4,4,2,2,2,1,2
417,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
418,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
419,1,2,2,1,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
420,2,2,2,2,2,5,6,6,5,2,4,2,2,4,3,2,2,2,2
421,1,2,2,2,4,5,6,6,6,2,4,4,3,4,3,2,3,1,2
422,1,2,2,1,1,5,6,6,6,2,4,3,3,4,3,2,3,3,2
423,1,2,2,2,1,6,6,6,6,2,4,4,4,4,2,2,2,1,2
424,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
425,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
426,2,2,2,1,2,5,6,6,5,2,4,3,3,4,3,2,3,2,2
427,2,2,2,2,2,5,6,6,5,2,4,3,3,4,3,2,3,2,2
428,1,2,2,1,1,5,6,6,6,2,4,3,3,4,3,2,3,1,2
429,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
430,1,2,2,1,2,5,6,6,5,2,4,3,2,4,2,2,3,3,2
431,1,2,2,1,2,5,6,6,5,2,4,4,2,4,2,2,3,1,2
432,2,2,2,2,2,5,6,6,5,2,3,2,2,3,3,2,2,2,2
433,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,1,2
434,1,2,2,2,2,5,6,6,6,2,4,3,2,4,2,2,2,2,2
435,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
436,2,2,2,1,2,5,6,6,5,2,4,3,3,4,3,2,2,2,2
437,2,2,2,2,2,6,6,6,6,2,4,3,2,4,3,2,2,2,2
438,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
439,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
440,1,2,2,1,2,5,6,6,5,2,3,4,2,4,3,2,2,2,2
441,1,2,2,1,2,5,6,6,5,2,4,3,3,4,3,2,3,3,2
442,1,2,2,1,1,5,6,6,5,2,4,3,2,4,3,2,3,1,2
443,1,2,2,2,2,6,6,6,6,2,4,2,2,4,2,2,2,2,2
444,1,2,2,1,2,5,6,6,5,2,4,2,2,4,3,2,3,1,2
445,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
446,2,2,2,2,2,5,6,6,6,2,2,2,2,4,3,2,2,2,2
447,1,2,2,2,2,6,6,6,6,2,4,4,4,4,3,2,2,1,2
448,2,2,2,2,2,5,6,6,5,2,2,2,2,2,2,2,2,2,2
449,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
450,2,2,2,2,2,6,6,6,2,2,4,4,2,4,2,2,3,2,2
451,1,2,2,1,2,5,6,6,5,2,4,4,2,4,2,2,3,1,2
452,2,2,2,2,2,5,6,6,5,2,4,3,3,4,3,2,2,2,2
453,2,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
454,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
455,1,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,3,3,2
456,1,2,2,2,1,6,6,6,6,2,4,4,4,4,3,2,2,1,2
457,1,2,2,2,2,5,6,6,5,2,2,2,2,4,2,2,3,2,2
458,1,2,2,2,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
459,1,2,2,2,2,5,6,6,6,2,4,2,2,4,3,2,2,2,2
460,1,2,2,1,2,5,6,6,5,2,4,3,2,4,2,2,2,2,2
461,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
462,2,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,3,2,2
463,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,3,1,2
464,1,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
465,1,2,2,2,4,6,6,6,6,2,4,4,2,4,3,2,2,1,2
466,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
467,1,2,2,2,2,5,5,5,5,2,4,4,2,4,2,2,2,2,2
468,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
469,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
470,1,2,2,2,2,6,6,6,6,2,4,4,4,4,2,2,2,2,2
471,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
472,2,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
473,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,3,2,2
474,2,2,2,2,2,5,6,6,6,2,2,2,2,2,2,2,2,2,2
475,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,1,1,2
476,1,2,2,2,1,5,6,6,5,2,4,4,4,4,3,2,4,1,2
477,1,2,2,2,2,5,6,6,5,2,4,3,2,4,3,2,2,1,2
478,1,2,2,2,2,5,6,6,6,2,4,4,2,4,5,2,2,2,2
479,1,2,2,1,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
480,2,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
481,2,2,2,2,2,5,6,6,5,2,4,4,2,4,3,2,2,2,2
482,2,2,2,2,2,5,6,6,6,2,4,3,2,4,2,2,2,2,2
483,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
484,2,2,2,1,2,6,6,6,6,2,4,3,2,4,2,2,3,3,2
485,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
486,1,2,2,2,2,5,6,6,5,2,4,3,2,4,2,2,2,2,2
487,1,2,2,1,2,5,6,6,6,2,4,3,3,4,3,2,3,1,2
488,1,2,2,2,2,5,6,6,5,2,2,2,2,4,3,2,3,2,2
489,2,2,2,2,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
490,2,2,2,2,2,6,6,6,3,2,4,4,2,4,2,2,2,2,2
491,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
492,2,2,2,2,2,6,6,6,4,2,4,4,2,4,2,2,2,2,2
493,1,2,2,2,2,5,6,6,6,2,4,4,2,4,3,2,2,2,2
494,1,2,2,2,1,5,6,6,6,2,4,4,2,4,3,2,3,1,2
495,1,2,2,1,1,5,5,5,5,2,4,3,2,4,3,2,2,1,2
496,2,2,2,1,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
497,1,2,2,2,2,6,6,6,6,2,4,4,2,4,4,2,2,2,2
498,1,2,2,2,2,6,6,6,6,2,4,4,2,4,3,2,2,2,2
499,2,2,2,2,2,5,6,6,6,2,4,4,2,4,3,2,2,2,2
500,2,2,2,1,2,6,6,6,6,2,4,3,3,4,3,2,3,3,2
501,1,2,2,1,2,5,6,6,5,2,4,3,3,4,3,2,2,2,2
502,2,2,2,1,2,5,6,6,6,2,4,4,2,4,4,2,4,2,2
503,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
504,2,2,2,2,2,5,6,6,6,2,2,2,2,3,3,2,2,2,2
505,2,2,2,2,2,6,6,6,2,2,2,2,2,3,3,2,2,2,2
506,2,2,2,2,2,5,6,6,5,2,2,2,2,2,2,2,2,2,2
507,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
508,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,3,2,2
509,2,2,2,2,2,5,5,5,5,2,2,2,2,2,3,2,2,2,2
510,2,2,2,1,2,5,6,6,5,2,3,3,3,4,3,2,2,2,2
511,1,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
512,1,2,2,2,2,5,6,6,6,2,4,2,2,4,2,2,2,2,2
513,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
514,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,1,2
515,2,2,2,1,2,5,6,6,6,2,4,3,2,4,3,2,2,2,2
516,1,2,2,1,2,5,6,6,6,2,4,2,2,4,3,2,2,2,2
517,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
518,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,3,1,2
519,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
520,2,2,2,2,2,6,6,6,6,2,4,4,4,4,2,2,2,2,2
521,2,2,2,1,2,5,6,6,6,2,4,4,3,4,3,2,3,3,2
522,1,2,2,2,4,6,6,6,6,2,4,4,2,4,2,2,2,2,2
523,2,2,2,2,2,5,6,6,5,2,3,3,2,4,3,2,2,2,2
524,1,2,2,2,4,6,6,6,6,2,4,4,2,4,3,2,2,2,2
525,1,2,2,2,2,5,6,6,6,2,4,3,2,4,3,2,2,2,2
526,2,2,2,2,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
527,2,2,2,2,2,5,6,6,5,2,4,4,2,4,3,2,2,2,2
528,2,2,2,2,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
529,2,2,2,1,2,5,6,6,6,2,4,4,2,4,3,2,2,2,2
530,2,2,2,2,2,6,6,6,6,2,4,4,4,4,2,2,2,2,2
531,1,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
532,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,3,2,2
533,1,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
534,2,2,2,2,2,5,6,6,5,2,2,2,2,2,2,2,2,2,2
535,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
536,1,2,2,1,2,5,6,6,6,2,3,3,3,4,3,2,3,2,2
537,2,2,2,2,2,6,6,6,2,2,4,4,2,4,2,2,2,2,2
538,1,2,2,2,2,5,6,6,5,2,4,3,2,4,2,2,2,2,2
539,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
540,1,2,2,1,2,5,6,6,5,2,4,4,2,4,3,2,2,2,2
541,2,2,2,2,2,5,6,6,5,2,2,3,2,4,2,2,2,2,2
542,1,2,2,2,2,6,6,6,6,2,4,2,2,4,2,2,2,2,2
543,2,2,2,2,2,5,6,6,2,2,2,2,2,4,2,2,2,2,2
544,1,2,2,1,2,5,6,6,5,2,4,4,2,4,3,2,2,2,2
545,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,3,2,2
546,1,2,2,1,2,6,6,6,6,2,4,4,2,4,3,2,2,2,2
547,2,2,2,2,2,5,6,6,5,2,2,3,2,4,2,2,2,2,2
548,1,2,2,1,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
549,2,2,2,1,2,5,6,6,5,2,4,2,2,4,3,2,2,2,2
550,1,2,2,2,2,5,6,6,6,2,4,2,2,4,2,2,2,2,2
551,1,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
552,2,2,2,2,2,6,6,6,6,2,2,3,2,2,2,2,2,2,2
553,2,2,2,2,2,6,6,6,6,2,2,4,2,4,2,2,2,2,2
554,2,2,2,2,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
555,1,2,2,1,2,5,5,5,5,2,4,3,2,4,3,2,2,1,2
556,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
557,1,2,2,1,2,5,6,6,6,2,4,3,2,4,3,2,2,2,2
558,2,2,2,2,2,5,6,6,6,2,4,3,2,4,3,2,2,2,2
559,1,2,2,2,2,4,6,6,6,2,4,2,2,4,2,2,2,2,2
560,2,2,2,2,2,5,6,6,5,2,2,2,2,2,2,2,2,2,2
561,1,2,2,1,2,6,6,6,6,2,4,4,2,4,3,2,3,2,2
562,2,2,2,2,2,5,6,6,6,2,4,2,2,4,3,2,2,2,2
563,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
564,1,2,2,2,2,5,6,6,5,2,4,3,3,4,2,2,3,3,2
565,1,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,3,2,2
566,1,2,2,2,4,6,6,6,6,2,4,4,4,4,2,2,2,2,2
567,2,2,2,1,2,5,6,6,6,2,4,2,2,4,3,2,2,2,2
568,2,2,2,2,2,6,6,6,6,2,4,4,4,4,2,2,2,2,2
569,1,2,2,1,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
570,2,2,2,2,2,6,6,6,2,2,2,2,2,4,2,2,2,2,2
571,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
572,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
573,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
574,2,2,2,2,2,5,6,6,2,2,4,4,2,4,3,2,2,2,2
575,2,2,2,2,2,6,6,6,6,2,2,4,2,4,2,2,2,2,2
576,1,2,2,2,2,5,6,6,5,2,4,4,4,4,5,2,2,2,2
577,1,2,2,1,2,5,6,6,6,2,4,4,2,4,3,2,2,2,2
578,2,2,2,2,2,5,6,6,2,2,2,2,2,2,2,2,2,2,2
579,2,2,2,2,2,5,6,6,5,2,4,4,2,4,3,2,2,2,2
580,1,2,2,2,2,6,6,6,6,2,4,4,4,4,2,2,2,1,2
581,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
582,1,2,2,1,1,5,6,6,6,2,4,3,3,4,3,2,3,3,2
583,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
584,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
585,2,2,2,2,2,5,6,6,6,2,4,4,2,4,3,2,3,2,2
586,2,2,2,2,2,5,6,6,6,2,4,2,2,4,2,2,2,2,2
587,2,2,2,2,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
588,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
589,2,2,2,2,2,5,6,6,5,2,2,2,2,4,2,2,2,2,2
590,2,2,2,2,2,5,5,5,5,2,3,3,2,3,3,2,2,2,2
591,1,2,2,1,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
592,1,2,2,2,2,5,6,6,6,2,4,4,4,4,2,2,2,2,2
593,2,2,2,2,2,6,6,6,6,2,2,2,2,4,2,2,2,2,2
594,2,2,2,2,2,6,6,6,6,2,4,4,2,4,3,2,2,2,2
595,1,2,2,2,2,5,6,6,6,2,4,4,4,4,2,2,2,2,2
596,1,2,2,2,2,6,6,6,6,2,4,3,2,4,3,2,2,2,2
597,1,2,2,2,2,6,6,6,6,2,4,4,2,4,3,2,2,1,2
598,1,2,2,1,2,4,6,6,6,2,4,3,3,4,2,2,2,1,2
599,2,2,2,2,2,5,6,6,5,2,2,2,2,4,2,2,2,2,2
600,2,2,2,2,2,5,6,6,6,2,4,4,4,4,3,2,3,2,2
601,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,2,1,2
602,2,2,2,2,2,5,6,6,5,2,2,2,2,4,2,2,2,2,2
603,2,2,2,2,2,6,6,6,6,2,4,3,2,4,3,2,2,3,2
604,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
605,1,2,2,1,1,5,6,6,5,2,4,3,2,4,3,2,3,1,2
606,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
607,2,2,2,2,2,5,6,6,4,3,4,4,4,4,3,2,3,3,2
608,2,2,2,2,2,5,6,6,2,2,4,4,2,4,2,2,2,2,2
609,2,2,2,2,2,5,6,6,6,2,4,4,2,4,3,2,3,2,2
610,1,2,2,1,2,5,6,6,6,2,4,3,3,4,3,2,3,3,2
611,2,2,2,2,2,6,6,6,6,2,4,4,2,4,3,2,2,2,2
612,1,2,2,1,2,5,6,6,6,2,4,4,2,4,3,2,2,1,2
613,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
614,2,2,2,2,2,5,6,6,5,2,4,3,2,4,2,2,2,2,2
615,2,2,2,2,2,5,6,6,5,2,2,2,2,2,3,2,2,2,2
616,1,2,2,1,2,5,6,6,6,2,4,4,2,4,3,2,2,2,2
617,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
618,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
619,1,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
620,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,3,3,2
621,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
622,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
623,1,2,2,2,2,5,6,6,2,2,4,4,2,4,2,2,2,2,2
624,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
625,2,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
626,2,2,2,2,2,5,6,6,5,2,2,2,2,2,2,2,2,2,2
627,2,2,2,1,2,5,6,6,6,2,4,3,3,4,3,2,3,3,2
628,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,2,1,2
629,2,2,2,2,2,5,6,6,5,2,2,3,2,4,2,2,2,2,2
630,1,2,2,1,2,4,6,6,6,2,4,2,2,4,3,2,2,2,2
631,1,2,2,1,2,5,6,6,6,2,4,2,2,4,2,2,2,2,2
632,1,2,2,2,4,5,6,6,5,2,4,4,4,4,5,2,4,2,2
633,1,2,2,1,2,5,6,6,5,2,4,4,3,4,3,2,3,3,2
634,1,2,2,1,2,5,6,6,5,2,4,2,2,4,2,2,2,1,2
635,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
636,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,3,3,2
637,1,2,2,2,2,5,6,6,6,2,4,3,2,4,2,2,2,2,2
638,1,2,2,1,1,5,6,6,5,2,4,3,3,4,3,2,3,3,2
639,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
640,1,2,2,1,2,5,6,6,6,2,4,2,2,4,2,2,2,2,2
641,2,2,2,2,2,5,6,6,6,2,2,2,2,2,2,2,2,2,2
642,2,2,2,2,2,5,6,6,6,2,2,4,2,4,3,2,2,2,2
643,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
644,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
645,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
646,1,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
647,2,2,2,2,2,5,6,6,5,2,2,3,2,4,2,2,2,2,2
648,2,2,2,2,2,6,6,6,6,2,4,4,2,4,3,2,2,2,2
649,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,1,2
650,2,2,2,2,2,5,6,6,5,2,2,2,2,2,2,2,2,2,2
651,2,2,2,1,2,5,6,6,6,2,4,4,2,4,3,2,2,2,2
652,2,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
653,2,2,2,2,2,6,6,6,2,2,4,4,2,4,2,2,2,2,2
654,2,2,2,2,2,5,6,6,5,2,4,3,2,4,2,2,2,2,2
655,1,2,2,1,1,5,6,6,6,2,4,4,4,4,3,2,4,1,2
656,1,2,2,1,2,5,6,6,6,2,4,4,2,4,3,2,2,1,2
657,1,2,2,2,2,4,6,6,6,2,4,4,2,4,2,2,2,2,2
658,1,2,2,2,2,5,6,6,5,2,4,4,2,4,3,2,2,2,2
659,1,2,2,1,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
660,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,3,2,2
661,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
662,2,2,2,2,2,5,6,6,5,2,4,4,2,4,3,2,2,2,2
663,1,2,2,1,1,5,6,6,5,2,4,3,2,4,3,2,3,1,2
664,2,2,2,2,2,6,6,6,6,2,4,4,2,4,3,2,2,2,2
665,1,2,2,1,2,5,6,6,6,2,4,3,2,4,2,2,2,1,2
666,1,2,2,2,2,5,6,6,3,2,4,4,4,4,3,2,3,2,2
667,2,2,2,1,2,6,6,6,5,2,4,4,2,4,3,2,2,2,2
668,1,2,2,2,2,5,6,6,6,2,4,2,2,4,3,2,2,2,2
669,2,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
670,1,2,2,1,2,5,6,6,6,2,4,2,2,4,3,2,2,2,2
671,2,2,2,2,2,5,6,6,5,2,4,4,2,4,3,2,2,2,2
672,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
673,1,2,2,1,2,5,6,6,5,2,4,4,2,4,3,2,2,2,2
674,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
675,2,2,2,2,2,5,6,6,5,2,4,2,2,4,3,2,2,2,2
676,2,2,2,2,2,6,6,6,6,2,2,3,2,2,2,2,2,2,2
677,2,2,2,2,2,6,6,6,6,2,4,2,2,4,2,2,2,2,2
678,1,2,2,1,1,5,6,6,6,2,4,3,2,4,3,2,2,2,2
679,1,2,2,2,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
680,2,2,2,2,2,5,6,6,6,2,4,2,2,4,2,2,2,2,2
681,2,2,2,2,2,6,6,6,6,2,4,4,4,4,2,2,2,2,2
682,2,2,2,2,2,5,6,6,5,2,4,3,2,4,2,2,2,2,2
683,1,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
684,2,2,2,2,2,5,6,6,4,2,4,4,4,4,3,2,2,2,2
685,2,2,2,2,2,6,6,6,6,2,4,2,2,4,2,2,2,2,2
686,2,2,2,1,2,5,6,6,6,2,4,3,2,4,2,2,2,2,2
687,1,2,2,1,2,5,6,6,5,2,4,2,2,4,2,2,3,2,2
688,1,2,2,1,2,4,6,6,5,2,4,4,3,4,3,2,3,3,2
